260 367 89
261 381 89
262 394 94
263 403 98
264 418 99
265 440 99
266 458 100
267 461 104
268 474 113
269 479 117
270 494 123
271 519 122
272 557 124
273 586 125
274 609 127
275 620 134
276 642 139
277 651 150
278 667 154
279 682 159
280 694 166
281 723 171
282 735 178
283 748 183
284 752 187
285 783 198
286 796 211
287 755 227
288 771 234
289 788 243
290 806 255
291 816 268
292 787 286
293 794 298
294 803 308
295 785 323
296 778 339
297 775 362
298 775 373
299 771 387
300 760 395
301 758 411
302 742 428
303 752 436
304 747 450
305 721 459
306 701 464
307 692 486
308 692 489
309 700 500
310 696 507
311 672 515
312 666 521
313 658 514
314 648 531
315 651 531
316 642 537
317 625 543
318 612 547
319 596 551
320 574 558
321 559 558
322 555 565
323 544 574
324 521 584
325 488 585
326 463 595
327 450 593
328 450 588
329 440 589
330 419 587
331 404 579
332 400 568
333 382 569
334 382 571
335 363 570
336 352 575
337 345 576
338 342 576
339 319 571
340 301 569
341 273 569
342 258 566
343 236 564
344 234 564
345 223 562
346 201 558
347 174 557
348 161 552
349 147 556
350 133 547
351 130 545
352 114 543
353 101 535
354 95 528
355 86 525
356 81 515
357 76 502
358 65 498
359 60 495
360 56 492
361 50 484
362 47 481
363 45 474
364 40 468
365 38 461
366 42 456
367 38 452
368 30 442
369 25 436
370 20 431
371 20 423
372 19 412
373 17 402
374 17 392
375 15 387
376 15 379
377 13 377
378 12 368
379 12 363
380 12 358
381 13 348
382 15 342
383 13 340
384 11 331
385 9 322
386 9 317
387 8 311
388 7 305
389 7 304
390 7 294
391 7 291
392 6 281
393 7 278
394 7 272
395 7 267
396 8 258
397 9 257
398 9 253
399 7 246
400 6 241
401 5 238
402 6 235
403 7 229
404 7 226
405 8 222
406 9 219
407 9 215
408 10 212
409 12 207
410 13 203
411 14 199
412 15 195
413 16 190
414 17 186
415 18 182
416 20 180
417 20 179
418 22 172
419 23 172
420 24 168
421 23 170
422 23 163
423 26 160
424 26 158
425 25 155
426 26 151
427 29 147
428 29 142
429 30 139
430 30 135
431 32 131
432 33 128
433 35 125
434 37 124
435 39 121
436 41 119
437 42 117
438 45 115
439 49 116
440 46 112
441 47 110
442 48 107
443 51 102
444 54 100
445 56 97
446 57 97
447 59 95
448 66 94
449 70 93
450 72 92
451 76 92
452 82 88
453 82 90
454 87 89
455 88 89
456 92 89
457 97 87
458 102 87
459 108 84
460 113 82
461 114 82
462 121 80
463 123 79
464 129 78
465 131 76
466 139 78
467 141 79
468 145 79
469 139 80
470 143 77
471 150 77
472 162 79
473 167 78
474 172 77
475 176 77
476 188 78
477 198 80
478 208 78
479 218 81
480 217 79
481 222 82
482 239 80
483 244 82
484 252 80
485 259 77
486 270 80
487 280 81
488 291 84
489 298 86
490 313 89
491 314 89
492 316 88
493 335 86
494 342 81
495 353 78
496 372 81
497 387 82
498 399 84
499 410 84
500 427 86
501 447 88
502 459 87
503 463 92
504 474 97
505 489 101
506 505 104
507 523 108
508 544 113
509 567 114
510 573 122
511 594 131
512 611 141
513 613 148
514 636 157
515 649 166
516 667 167
517 678 172
518 688 180
519 696 187
520 718 190
521 724 197
522 718 207
523 725 216
524 722 230
525 721 236
526 750 249
527 733 261
528 726 285
529 713 295
530 706 296
531 699 312
532 706 323
533 721 332
534 724 338
535 728 348
536 738 354
537 732 360
538 741 371
539 732 376
540 730 385
541 715 396
542 690 409
543 668 419
544 658 429
545 646 442
546 641 446
547 624 461
548 593 482
549 577 494
550 564 500
551 538 507
552 519 517
553 505 517
554 494 517
555 485 518
556 477 524
557 444 532
558 423 537
559 412 534
560 402 536
561 404 526
562 394 517
563 382 515
564 379 516
565 378 504
566 382 505
567 366 507
568 350 513
569 360 510
570 354 509
571 361 509
572 343 512
573 352 509
574 334 513
575 337 506
576 329 512
577 315 517
578 309 507
579 306 504
580 303 506
581 301 502
582 299 500
583 288 500
584 278 507
585 262 506
586 256 503
587 243 500
588 226 494
589 215 502
590 202 503
591 192 504
592 186 501
593 183 493
594 184 485
595 176 476
596 160 465
597 145 462
598 142 457
599 137 453
600 117 452
601 116 452
602 107 452
603 96 451
604 97 447
605 96 442
606 93 436
607 81 430
608 76 423
609 79 412
610 71 401
611 64 397
612 61 394
613 59 391
614 56 387
615 56 383
616 50 376
617 47 365
618 41 360
619 42 360
620 41 354
621 43 349
622 46 341
623 43 338
